Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
4427420,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.224835,0.178901,0.000000,1,0.00,0.00,360.00,746.42
4427521,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.252234,0.183736,0.000000,1,0.00,0.00,360.00,746.96
4427632,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178901,0.000000,1,0.00,0.00,360.00,747.36
4427723,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.190989,0.175678,0.000000,1,0.00,0.00,360.00,747.67
4427824,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,747.94
4427915,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.216777,0.180513,0.000000,1,0.00,0.00,360.00,748.44
4428026,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.182125,0.188571,0.000000,1,0.00,0.00,360.00,748.95
4428127,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.190989,0.174872,0.000000,1,0.00,0.00,360.00,749.22
4428218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.204689,0.178901,0.000000,1,0.00,0.00,360.00,749.51
4428319,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,749.76
4428430,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.219194,0.176484,0.000000,1,0.00,0.00,360.00,750.18
4428521,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.253040,0.183736,0.000000,1,0.00,0.00,360.00,750.37
4428622,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,750.62
4428713,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,750.70
4428824,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.174872,0.000000,1,0.00,0.00,360.00,751.04
4428925,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.211136,0.177289,0.000000,1,0.00,0.00,360.00,751.29
4429016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.187766,0.193407,0.000000,1,0.00,0.00,360.00,751.45
4429117,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.196630,0.178095,0.000000,1,0.00,0.00,360.00,751.55
4429228,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.190183,0.174066,0.000000,0,450.00,18.00,360.00,751.87
4429320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.224029,0.178901,0.000000,0,450.00,50.85,360.00,752.05
4429422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.190989,0.174872,0.000000,0,450.00,87.75,360.00,752.20
4429514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178901,0.000000,0,450.00,121.05,360.00,752.36
4429626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.175678,0.190183,0.000000,0,450.00,161.10,360.00,752.58
4429718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.178095,0.000000,0,450.00,194.40,360.00,752.72
4429820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.216777,0.180513,0.000000,0,450.00,230.85,360.00,752.87
4429912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178095,0.000000,0,450.00,264.15,360.00,753.02
4430024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.174872,0.000000,0,450.00,304.65,360.00,753.18
4430126,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.180513,0.190183,0.000000,0,450.00,341.10,360.00,753.30
4430218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.196630,0.178095,0.000000,0,450.00,374.40,360.00,753.39
4430310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178901,0.000000,0,450.00,407.25,360.00,753.53
4430432,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.178095,0.000000,1,450.00,450.00,360.00,753.63
4430524,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,753.76
4430616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.180513,0.191795,0.000000,1,450.00,450.00,360.00,753.86
4430718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.203077,0.177289,0.000000,1,450.00,450.00,360.00,753.94
4430830,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.210330,0.174066,0.000000,1,450.00,450.00,360.00,754.03
4430922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,754.13
4431014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.178095,0.000000,1,450.00,450.00,360.00,754.15
4431116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.186154,0.190989,0.000000,1,450.00,450.00,360.00,754.28
4431228,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.190183,0.172454,0.000000,1,450.00,450.00,360.00,754.41
4431320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.224835,0.181319,0.000000,1,450.00,450.00,360.00,754.46
4431422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.191795,0.174066,0.000000,1,450.00,450.00,360.00,755.94
4431514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.177289,0.000000,1,450.00,450.00,360.00,758.16
4431626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.190183,0.000000,1,450.00,450.00,360.00,760.17
4431718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.204689,0.180513,0.000000,1,450.00,450.00,360.00,762.09
4431820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.216777,0.179707,0.000000,1,450.00,450.00,360.00,764.51
4431912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203883,0.176484,0.000000,1,450.00,450.00,360.00,766.83
4432024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.190989,0.175678,0.000000,1,450.00,450.00,360.00,768.97
4432116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.186960,0.192601,0.000000,1,450.00,450.00,360.00,771.00
4432218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,773.07
4432310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178095,0.000000,1,450.00,450.00,360.00,775.13
4432422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,1,450.00,450.00,360.00,777.09
4432524,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.198242,0.174872,0.000000,1,450.00,450.00,360.00,779.70
4432616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,781.37
4432708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,783.61
4432820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.178901,0.000000,1,450.00,450.00,360.00,785.55
4432922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.174872,0.000000,1,450.00,450.00,360.00,787.73
4433014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.177289,0.000000,1,450.00,450.00,360.00,789.71
4433116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.187766,0.190989,0.000000,1,450.00,450.00,360.00,791.92
4433228,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.190183,0.174872,0.000000,1,450.00,450.00,360.00,794.14
4433320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.224029,0.181319,0.000000,1,450.00,450.00,360.00,796.31
4433412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,798.63
4433514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.203883,0.177289,0.000000,1,450.00,450.00,360.00,800.98
4433626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.174872,0.188571,0.000000,1,450.00,450.00,360.00,803.45
4433718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.178901,0.000000,1,450.00,450.00,360.00,805.84
4433820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,808.46
4433912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.204689,0.177289,0.000000,1,450.00,450.00,360.00,810.76
4434024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.174872,0.000000,1,450.00,450.00,360.00,811.60
4434116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.186960,0.192601,0.000000,1,450.00,450.00,360.00,811.62
4434218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.179707,0.000000,0,0.00,439.20,360.00,812.22
4434310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.212747,0.175678,0.000000,0,0.00,405.90,360.00,812.84
4434422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.174872,0.000000,0,0.00,365.40,360.00,813.00
4434514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.196630,0.177289,0.000000,0,0.00,332.55,360.00,813.74
4434616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.186960,0.190183,0.000000,0,0.00,295.65,360.00,814.23
4434708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.190989,0.174066,0.000000,0,0.00,262.80,360.00,814.68
4434820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.224029,0.180513,0.000000,0,0.00,222.30,360.00,815.12
4434922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.174066,0.000000,0,0.00,185.40,360.00,815.62
4435014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.177289,0.000000,0,0.00,152.55,360.00,816.07
4435106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.175678,0.187766,0.000000,0,0.00,119.25,360.00,816.47
4435218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.203077,0.178901,0.000000,0,0.00,79.20,360.00,816.86
4435320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.217582,0.178901,0.000000,0,0.00,42.30,360.00,817.22
4435412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.178095,0.000000,0,0.00,9.00,360.00,817.64
4435513,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.197436,0.178901,0.000000,1,0.00,0.00,360.00,818.16
4435624,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.175678,0.000000,1,0.00,0.00,360.00,818.64
4435715,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.215971,0.178095,0.000000,1,0.00,0.00,360.00,818.98
4435816,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.186960,0.190183,0.000000,1,0.00,0.00,360.00,819.30
4435907,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.174066,0.000000,1,0.00,0.00,360.00,819.65
4436018,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.178901,0.000000,1,0.00,0.00,360.00,820.09
4436119,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.190183,0.195824,0.174066,0.000000,1,0.00,0.00,360.00,820.44
4436210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.177289,0.000000,1,0.00,0.00,360.00,820.70
4436311,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.192601,0.258681,0.186960,0.000000,1,0.00,0.00,360.00,821.03
4436422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.174872,0.000000,1,0.00,0.00,360.00,821.31
4436513,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.196630,0.176484,0.000000,1,0.00,0.00,360.00,821.68
4436614,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.178095,0.000000,1,0.00,0.00,360.00,821.89
4436705,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.212747,0.174872,0.000000,1,0.00,0.00,360.00,822.04
4436816,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.186960,0.191795,0.000000,1,0.00,0.00,360.00,822.23
4436917,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.176484,0.000000,1,0.00,0.00,360.00,822.56
4437008,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.198242,0.175678,0.000000,1,0.00,0.00,360.00,822.76
4437109,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.174872,0.000000,1,0.00,0.00,360.00,822.84
4437220,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.220000,0.178095,0.000000,0,450.00,7.20,360.00,823.05
4437312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.177289,0.000000,0,450.00,40.50,360.00,823.28
4437414,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.178901,0.000000,0,450.00,76.95,360.00,823.41
4437516,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.186960,0.193407,0.000000,0,450.00,113.85,360.00,823.53
4437618,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.196630,0.177289,0.000000,0,450.00,150.30,360.00,823.71
4437710,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178095,0.000000,0,450.00,183.60,360.00,823.88
4437812,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178095,0.000000,0,450.00,220.50,360.00,823.99
4437904,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.199048,0.176484,0.000000,0,450.00,253.35,360.00,824.08
4438016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.180513,0.190989,0.000000,0,450.00,293.85,360.00,824.23
4438118,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.204689,0.176484,0.000000,0,450.00,330.30,360.00,824.37
4438210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.211136,0.176484,0.000000,0,450.00,363.60,360.00,824.49
4438312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.203077,0.178901,0.000000,0,450.00,400.50,360.00,824.51
4438424,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,0,450.00,440.55,360.00,824.66
4438516,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.186960,0.190183,0.000000,1,450.00,450.00,360.00,824.76
4438608,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.191795,0.174066,0.000000,1,450.00,450.00,360.00,824.84
4438710,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.217582,0.178095,0.000000,1,450.00,450.00,360.00,824.93
4438822,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,825.00
4438914,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.204689,0.178901,0.000000,1,450.00,450.00,360.00,825.07
4439016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.180513,0.191795,0.000000,1,450.00,450.00,360.00,825.13
4439108,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,825.28
4439220,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,825.35
4439312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,825.45
4439404,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,1,450.00,450.00,360.00,825.60
4439506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.181319,0.190183,0.000000,1,450.00,450.00,360.00,826.22
4439618,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,828.76
4439710,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.219194,0.177289,0.000000,1,450.00,450.00,360.00,830.91
4439812,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.196630,0.178901,0.000000,1,450.00,450.00,360.00,833.06
4439904,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,835.21
4440016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.181319,0.190183,0.000000,1,450.00,450.00,360.00,837.46
4440108,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,839.59
4440210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.211941,0.178095,0.000000,1,450.00,450.00,360.00,841.85
4440302,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,843.95
4440414,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,846.06
4440506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.182125,0.188571,0.000000,1,450.00,450.00,360.00,848.11
4440608,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.191795,0.176484,0.000000,1,450.00,450.00,360.00,850.14
4440700,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.180513,0.000000,1,450.00,450.00,360.00,852.13
4440812,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,854.37
4440914,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.204689,0.178095,0.000000,1,450.00,450.00,360.00,856.59
4441006,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.175678,0.186960,0.000000,1,450.00,450.00,360.00,858.70
4441098,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203883,0.178901,0.000000,1,450.00,450.00,360.00,860.91
4441210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.211941,0.176484,0.000000,1,450.00,450.00,360.00,863.09
4441312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203077,0.178901,0.000000,1,450.00,450.00,360.00,865.26
4441404,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.190183,0.175678,0.000000,1,450.00,450.00,360.00,867.56
4441506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,869.70
4441618,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.197436,0.178095,0.000000,1,450.00,450.00,360.00,872.25
4441710,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.219194,0.178901,0.000000,1,450.00,450.00,360.00,874.67
4441802,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,1,450.00,450.00,360.00,877.02
4441904,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,879.61
4442016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.181319,0.190989,0.000000,1,450.00,450.00,360.00,882.16
4442108,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,883.73
4442200,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,883.83
4442312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.198242,0.175678,0.000000,0,0.00,421.20,360.00,884.11
4442414,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203077,0.178095,0.000000,0,0.00,384.30,360.00,884.90
4442506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.175678,0.189377,0.000000,0,0.00,351.45,360.00,885.16
4442608,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.176484,0.000000,0,0.00,314.55,360.00,885.70
4442710,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.211136,0.176484,0.000000,0,0.00,278.10,360.00,886.25
4442812,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.203077,0.175678,0.000000,0,0.00,241.20,360.00,886.62
4442904,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.191795,0.173260,0.000000,0,0.00,207.90,360.00,887.02
4443006,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.180513,0.189377,0.000000,0,0.00,171.45,360.00,887.51
4443118,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.197436,0.177289,0.000000,0,0.00,130.95,360.00,888.00
4443210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190989,0.219194,0.175678,0.000000,0,0.00,98.10,360.00,888.45
4443302,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,0,0.00,64.80,360.00,888.98
4443404,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.175678,0.000000,0,0.00,27.90,360.00,889.37
4443516,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.181319,0.190989,0.000000,1,0.00,0.00,360.00,889.81
4443607,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.175678,0.000000,1,0.00,0.00,360.00,890.40
4443708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.190183,0.175678,0.000000,1,0.00,0.00,360.00,890.81
4443799,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.178901,0.000000,1,0.00,0.00,360.00,891.18
4443900,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.216777,0.178901,0.000000,1,0.00,0.00,360.00,891.47
4444011,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.264322,0.186960,0.000000,1,0.00,0.00,360.00,891.85
4444102,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.190183,0.175678,0.000000,1,0.00,0.00,360.00,892.22
4444203,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.175678,0.000000,1,0.00,0.00,360.00,892.50
4444294,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,892.77
4444415,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.222418,0.180513,0.000000,1,0.00,0.00,360.00,893.07
4444506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.174066,0.189377,0.000000,1,0.00,0.00,360.00,893.33
4444597,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.202271,0.178901,0.000000,1,0.00,0.00,360.00,893.57
4444698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,893.79
4444809,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.198242,0.177289,0.000000,1,0.00,0.00,360.00,893.94
