Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
3292441,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.261099,0.183736,0.000000,1,0.00,0.00,360.00,914.88
3292542,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.177289,0.000000,1,0.00,0.00,360.00,915.00
3292633,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.204689,0.177289,0.000000,1,0.00,0.00,360.00,915.17
3292734,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.196630,0.178095,0.000000,1,0.00,0.00,360.00,915.27
3292845,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.219194,0.178095,0.000000,1,0.00,0.00,360.00,915.49
3292936,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.180513,0.189377,0.000000,1,0.00,0.00,360.00,915.62
3293037,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203883,0.177289,0.000000,1,0.00,0.00,360.00,915.74
3293148,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178095,0.000000,0,450.00,14.40,360.00,915.85
3293240,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.215971,0.178095,0.000000,0,450.00,47.25,360.00,916.01
3293342,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199048,0.178901,0.000000,0,450.00,84.15,360.00,916.12
3293434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.178095,0.000000,0,450.00,117.45,360.00,916.17
3293546,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.182125,0.190183,0.000000,0,450.00,157.50,360.00,916.22
3293638,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.175678,0.000000,0,450.00,190.80,360.00,916.31
3293740,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.177289,0.000000,0,450.00,227.25,360.00,916.36
3293832,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.177289,0.000000,0,450.00,260.55,360.00,916.43
3293944,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.176484,0.000000,0,450.00,301.05,360.00,916.45
3294046,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.175678,0.190989,0.000000,0,450.00,337.50,360.00,916.47
3294138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.204689,0.177289,0.000000,0,450.00,370.80,360.00,916.48
3294230,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.211941,0.175678,0.000000,0,450.00,403.65,360.00,916.49
3294342,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.176484,0.000000,0,450.00,444.15,360.00,916.50
3294444,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,916.51
3294536,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.188571,0.191795,0.000000,1,450.00,450.00,360.00,916.53
3294628,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,916.54
3294740,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224029,0.178901,0.000000,1,450.00,450.00,360.00,916.55
3294842,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,1,450.00,450.00,360.00,916.56
3294934,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,916.58
3295036,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.180513,0.190989,0.000000,1,450.00,450.00,360.00,916.59
3295128,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,916.61
3295240,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.177289,0.000000,1,450.00,450.00,360.00,916.63
3295342,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,917.07
3295434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.177289,0.000000,1,450.00,450.00,360.00,917.12
3295546,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190183,0.000000,1,450.00,450.00,360.00,919.93
3295638,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.197436,0.175678,0.000000,1,450.00,450.00,360.00,921.86
3295740,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.226447,0.177289,0.000000,1,450.00,450.00,360.00,924.02
3295832,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.178095,0.000000,1,450.00,450.00,360.00,926.20
3295944,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,927.87
3296036,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.180513,0.188571,0.000000,1,450.00,450.00,360.00,930.51
3296138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203077,0.178901,0.000000,1,450.00,450.00,360.00,932.19
3296230,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.178901,0.000000,1,450.00,450.00,360.00,934.70
3296342,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,936.96
3296434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.197436,0.177289,0.000000,1,450.00,450.00,360.00,938.88
3296536,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.186960,0.191795,0.000000,1,450.00,450.00,360.00,941.24
3296628,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.191795,0.177289,0.000000,1,450.00,450.00,360.00,943.42
3296740,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.177289,0.000000,1,450.00,450.00,360.00,945.63
3296842,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,947.89
3296934,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203883,0.178095,0.000000,1,450.00,450.00,360.00,950.10
3297026,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.175678,0.190183,0.000000,1,450.00,450.00,360.00,952.47
3297138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203077,0.176484,0.000000,1,450.00,450.00,360.00,954.69
3297240,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178901,0.000000,1,450.00,450.00,360.00,957.04
3297332,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.178901,0.000000,1,450.00,450.00,360.00,959.25
3297434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,961.68
3297546,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.182125,0.191795,0.000000,1,450.00,450.00,360.00,964.09
3297638,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.197436,0.177289,0.000000,1,450.00,450.00,360.00,966.41
3297730,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.220000,0.178901,0.000000,1,450.00,450.00,360.00,969.00
3297832,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,971.44
3297934,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.206300,0.175678,0.000000,1,450.00,450.00,360.00,974.03
3298036,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.180513,0.191795,0.000000,1,450.00,450.00,360.00,974.35
3298138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.175678,0.000000,0,0.00,442.80,360.00,974.57
3298230,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.219194,0.178901,0.000000,0,0.00,409.50,360.00,974.79
3298342,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.191795,0.178095,0.000000,0,0.00,369.00,360.00,975.09
3298434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.206300,0.178901,0.000000,0,0.00,336.15,360.00,975.66
3298536,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.180513,0.190989,0.000000,0,0.00,299.25,360.00,976.03
3298628,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,0,0.00,266.40,360.00,976.43
3298740,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.217582,0.178901,0.000000,0,0.00,225.90,360.00,976.94
3298832,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.204689,0.178095,0.000000,0,0.00,192.60,360.00,977.46
3298934,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.197436,0.176484,0.000000,0,0.00,156.15,360.00,977.93
3299026,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.190989,0.000000,0,0.00,122.85,360.00,978.34
3299138,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,0,0.00,82.80,360.00,978.82
3299240,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.223223,0.180513,0.000000,0,0.00,45.90,360.00,979.19
3299332,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.175678,0.000000,0,0.00,12.60,360.00,979.57
3299424,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.198242,0.176484,0.000000,1,0.00,0.00,360.00,979.90
3299525,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.212747,0.177289,0.000000,1,0.00,0.00,360.00,980.41
3299636,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.186960,0.191795,0.000000,1,0.00,0.00,360.00,980.76
3299737,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.196630,0.176484,0.000000,1,0.00,0.00,360.00,981.07
3299828,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199048,0.176484,0.000000,1,0.00,0.00,360.00,981.23
3299919,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.197436,0.177289,0.000000,1,0.00,0.00,360.00,981.52
3300040,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224029,0.181319,0.000000,1,0.00,0.00,360.00,981.66
3300131,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.257875,0.183736,0.000000,1,0.00,0.00,360.00,981.92
3300232,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.204689,0.177289,0.000000,1,0.00,0.00,360.00,981.95
3300333,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.197436,0.178095,0.000000,1,0.00,0.00,360.00,982.08
3300434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203883,0.177289,0.000000,1,0.00,0.00,360.00,982.25
3300535,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.217582,0.178901,0.000000,1,0.00,0.00,360.00,982.34
3300626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182125,0.190183,0.000000,1,0.00,0.00,360.00,982.37
3300737,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.178095,0.000000,1,0.00,0.00,360.00,982.39
3300838,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.203883,0.177289,0.000000,1,0.00,0.00,360.00,982.41
3300929,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.191795,0.175678,0.000000,1,0.00,0.00,360.00,982.45
3301030,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.177289,0.000000,1,0.00,0.00,360.00,982.47
3301141,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.193407,0.260293,0.186960,0.000000,0,450.00,3.60,360.00,982.48
3301234,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.176484,0.000000,0,450.00,36.90,360.00,982.48
3301326,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.182930,0.190989,0.000000,0,450.00,70.20,360.00,982.49
3301428,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.193407,0.175678,0.000000,0,450.00,106.65,360.00,982.50
3301520,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.225641,0.180513,0.000000,0,450.00,139.95,360.00,982.50
3301632,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.176484,0.000000,0,450.00,180.45,360.00,982.51
3301734,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.206300,0.177289,0.000000,0,450.00,216.90,360.00,982.52
3301826,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.186154,0.000000,0,450.00,250.20,360.00,982.53
3301918,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178095,0.000000,0,450.00,283.05,360.00,982.54
3302030,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.212747,0.178095,0.000000,0,450.00,323.55,360.00,982.56
3302132,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,0,450.00,360.45,360.00,982.57
3302224,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,0,450.00,393.30,360.00,982.58
3302326,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182125,0.190989,0.000000,0,450.00,430.20,360.00,982.59
3302438,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,982.60
3302530,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.219194,0.177289,0.000000,1,450.00,450.00,360.00,982.61
3302622,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.174066,0.000000,1,450.00,450.00,360.00,982.62
3302734,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.203077,0.177289,0.000000,1,450.00,450.00,360.00,982.63
3302836,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.180513,0.190183,0.000000,1,450.00,450.00,360.00,982.64
3302928,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.199853,0.175678,0.000000,1,450.00,450.00,360.00,982.66
3303020,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,982.67
3303132,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,982.69
3303234,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.197436,0.176484,0.000000,1,450.00,450.00,360.00,982.71
3303326,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182930,0.190183,0.000000,1,450.00,450.00,360.00,983.01
3303428,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,983.07
3303520,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.226447,0.178901,0.000000,1,450.00,450.00,360.00,983.10
3303632,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,986.10
3303724,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199853,0.175678,0.000000,1,450.00,450.00,360.00,988.47
3303826,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.176484,0.190183,0.000000,1,450.00,450.00,360.00,990.40
3303918,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,992.58
3304030,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.211136,0.177289,0.000000,1,450.00,450.00,360.00,994.83
3304132,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,996.96
3304224,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,999.45
3304316,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.188571,0.191795,0.000000,1,450.00,450.00,360.00,1001.66
3304428,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.191795,0.175678,0.000000,1,450.00,450.00,360.00,1004.10
3304530,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.220000,0.177289,0.000000,1,450.00,450.00,360.00,1006.37
3304622,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,1008.71
3304714,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.206300,0.179707,0.000000,1,450.00,450.00,360.00,1011.28
3304826,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.188571,0.000000,1,450.00,450.00,360.00,1013.59
3304928,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.199853,0.174872,0.000000,1,450.00,450.00,360.00,1015.91
3305020,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.218388,0.178095,0.000000,1,450.00,450.00,360.00,1018.43
3305122,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,1020.92
3305234,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,1023.30
3305326,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.182930,0.187766,0.000000,1,450.00,450.00,360.00,1025.80
