Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
3526596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.192601,0.000000,1,0.00,0.00,360.00,911.65
3526687,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.177289,0.000000,1,0.00,0.00,360.00,911.87
3526778,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.198242,0.177289,0.000000,1,0.00,0.00,360.00,911.95
3526899,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,1,0.00,0.00,360.00,912.13
3526990,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.175678,0.000000,1,0.00,0.00,360.00,912.32
3527091,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.265934,0.186960,0.000000,1,0.00,0.00,360.00,912.49
3527182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.191795,0.177289,0.000000,1,0.00,0.00,360.00,912.60
3527293,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.174872,0.000000,0,450.00,7.20,360.00,912.71
3527395,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.224835,0.180513,0.000000,0,450.00,43.65,360.00,912.83
3527487,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.176484,0.000000,0,450.00,76.95,360.00,912.95
3527579,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.206300,0.178901,0.000000,0,450.00,110.25,360.00,913.01
3527691,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.193407,0.261099,0.185348,0.000000,0,450.00,150.30,360.00,913.10
3527794,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,0,450.00,187.65,360.00,913.21
3527886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.189377,0.000000,0,450.00,220.50,360.00,913.29
3527978,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,0,450.00,253.80,360.00,913.34
3528090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.213553,0.176484,0.000000,0,450.00,293.85,360.00,913.38
3528192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.204689,0.178901,0.000000,0,450.00,330.75,360.00,913.41
3528284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.191795,0.176484,0.000000,0,450.00,364.05,360.00,913.44
3528386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182125,0.190183,0.000000,0,450.00,400.50,360.00,913.46
3528498,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.178095,0.000000,0,450.00,441.00,360.00,913.48
3528590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.220806,0.178901,0.000000,1,450.00,450.00,360.00,913.49
3528682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,913.51
3528784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,913.53
3528896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.182930,0.193407,0.000000,1,450.00,450.00,360.00,913.55
3528988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,913.57
3529080,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.178901,0.000000,1,450.00,450.00,360.00,913.58
3529182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,913.60
3529294,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.179707,0.000000,1,450.00,450.00,360.00,913.62
3529386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.183736,0.190989,0.000000,1,450.00,450.00,360.00,913.64
3529488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,914.07
3529580,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.225641,0.181319,0.000000,1,450.00,450.00,360.00,915.48
3529692,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199853,0.180513,0.000000,1,450.00,450.00,360.00,917.53
3529784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,919.51
3529886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.176484,0.190183,0.000000,1,450.00,450.00,360.00,922.23
3529978,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.179707,0.000000,1,450.00,450.00,360.00,924.34
3530090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.214359,0.178095,0.000000,1,450.00,450.00,360.00,926.15
3530192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,928.62
3530284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.174872,0.000000,1,450.00,450.00,360.00,930.75
3530376,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.189377,0.193407,0.000000,1,450.00,450.00,360.00,933.25
3530488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,935.36
3530590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.219194,0.179707,0.000000,1,450.00,450.00,360.00,937.56
3530682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.193407,0.174872,0.000000,1,450.00,450.00,360.00,939.68
3530774,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,942.00
3530896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.182125,0.192601,0.000000,1,450.00,450.00,360.00,944.14
3530988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,946.52
3531080,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.180513,0.000000,1,450.00,450.00,360.00,948.67
3531182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.175678,0.000000,1,450.00,450.00,360.00,950.97
3531294,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178901,0.000000,1,450.00,450.00,360.00,953.38
3531386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182125,0.187766,0.000000,1,450.00,450.00,360.00,955.53
3531478,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.198242,0.178901,0.000000,1,450.00,450.00,360.00,958.19
3531580,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.225641,0.179707,0.000000,1,450.00,450.00,360.00,960.51
3531692,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178095,0.000000,1,450.00,450.00,360.00,963.13
3531784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,965.60
3531886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.177289,0.188571,0.000000,1,450.00,450.00,360.00,968.09
3531978,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,970.71
3532090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.212747,0.178901,0.000000,1,450.00,450.00,360.00,972.69
3532182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.174066,0.000000,1,450.00,450.00,360.00,973.11
3532284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.174872,0.000000,1,450.00,450.00,360.00,973.43
3532376,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190183,0.000000,0,0.00,424.80,360.00,974.31
3532488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.198242,0.177289,0.000000,0,0.00,384.30,360.00,974.76
3532590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.175678,0.000000,0,0.00,347.85,360.00,974.93
3532682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.175678,0.000000,0,0.00,314.55,360.00,975.53
3532774,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.198242,0.177289,0.000000,0,0.00,281.25,360.00,975.82
3532886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190989,0.000000,0,0.00,241.20,360.00,976.25
3532988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,0,0.00,204.30,360.00,976.69
3533080,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.225641,0.180513,0.000000,0,0.00,171.45,360.00,977.15
3533172,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.198242,0.176484,0.000000,0,0.00,138.15,360.00,977.62
3533284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.177289,0.000000,0,0.00,97.65,360.00,978.18
3533386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.188571,0.000000,0,0.00,61.20,360.00,978.54
3533478,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178095,0.000000,0,0.00,27.90,360.00,978.95
3533580,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.192601,0.219194,0.175678,0.000000,1,0.00,0.00,360.00,979.39
3533691,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.193407,0.266740,0.186154,0.000000,1,0.00,0.00,360.00,979.83
3533782,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.174872,0.000000,1,0.00,0.00,360.00,980.13
3533883,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.176484,0.000000,1,0.00,0.00,360.00,980.43
3533974,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,0.00,0.00,360.00,980.63
3534085,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.219194,0.178095,0.000000,1,0.00,0.00,360.00,980.95
3534186,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.177289,0.188571,0.000000,1,0.00,0.00,360.00,981.26
3534277,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.206300,0.178095,0.000000,1,0.00,0.00,360.00,981.34
3534378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.174066,0.000000,1,0.00,0.00,360.00,981.48
3534489,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.174066,0.000000,1,0.00,0.00,360.00,981.60
3534580,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.180513,0.000000,1,0.00,0.00,360.00,981.76
3534681,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.261099,0.184542,0.000000,1,0.00,0.00,360.00,981.82
3534772,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178901,0.000000,1,0.00,0.00,360.00,981.89
3534883,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.175678,0.000000,1,0.00,0.00,360.00,981.94
3534984,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.193407,0.174872,0.000000,1,0.00,0.00,360.00,982.01
3535075,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.226447,0.180513,0.000000,1,0.00,0.00,360.00,982.05
3535176,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.191795,0.000000,1,0.00,0.00,360.00,982.08
3535287,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.175678,0.000000,1,0.00,0.00,360.00,982.09
3535388,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.175678,0.000000,0,450.00,25.20,360.00,982.10
3535480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.217582,0.178095,0.000000,0,450.00,58.05,360.00,982.12
3535572,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.206300,0.180513,0.000000,0,450.00,91.35,360.00,982.13
3535684,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.172454,0.000000,0,450.00,131.85,360.00,982.13
3535786,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.183736,0.189377,0.000000,0,450.00,168.30,360.00,982.14
3535878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.176484,0.000000,0,450.00,201.60,360.00,982.14
3535970,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.220806,0.178095,0.000000,0,450.00,234.45,360.00,982.15
3536082,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,0,450.00,274.95,360.00,982.15
3536184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.199853,0.176484,0.000000,0,450.00,311.85,360.00,982.15
3536276,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182930,0.190183,0.000000,0,450.00,344.70,360.00,982.15
3536368,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.200659,0.176484,0.000000,0,450.00,378.00,360.00,982.15
3536480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.219194,0.180513,0.000000,0,450.00,418.05,360.00,982.15
3536582,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,982.15
3536674,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,982.15
3536776,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.188571,0.193407,0.000000,1,450.00,450.00,360.00,982.16
3536888,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,982.16
3536980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.225641,0.180513,0.000000,1,450.00,450.00,360.00,982.16
3537072,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178901,0.000000,1,450.00,450.00,360.00,982.16
3537174,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.178901,0.000000,1,450.00,450.00,360.00,982.16
3537286,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.177289,0.189377,0.000000,1,450.00,450.00,360.00,982.16
3537378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.206300,0.178095,0.000000,1,450.00,450.00,360.00,982.16
3537480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.220000,0.180513,0.000000,1,450.00,450.00,360.00,982.17
3537572,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.180513,0.000000,1,450.00,450.00,360.00,982.17
3537684,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.194212,0.175678,0.000000,1,450.00,450.00,360.00,982.17
3537776,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.189377,0.190989,0.000000,1,450.00,450.00,360.00,982.17
3537878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,982.44
3537970,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.220806,0.180513,0.000000,1,450.00,450.00,360.00,983.02
3538082,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.194212,0.176484,0.000000,1,450.00,450.00,360.00,985.67
3538184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,987.43
3538276,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.191795,0.000000,1,450.00,450.00,360.00,989.63
3538368,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.201465,0.178901,0.000000,1,450.00,450.00,360.00,991.69
3538480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.179707,0.000000,1,450.00,450.00,360.00,994.04
3538582,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,996.20
3538674,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.178901,0.000000,1,450.00,450.00,360.00,998.67
3538766,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.183736,0.191795,0.000000,1,450.00,450.00,360.00,1000.94
3538878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,1003.28
3538980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.226447,0.180513,0.000000,1,450.00,450.00,360.00,1005.71
3539072,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.179707,0.000000,1,450.00,450.00,360.00,1008.02
3539174,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,1010.28
3539286,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.177289,0.190183,0.000000,1,450.00,450.00,360.00,1012.83
3539378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.179707,0.000000,1,450.00,450.00,360.00,1015.02
3539470,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.214359,0.178095,0.000000,1,450.00,450.00,360.00,1017.38
