Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0
3148598,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.197436,0.177289,0.000000,1,0.00,0.00,360.00,726.70
3148699,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.176484,0.000000,1,0.00,0.00,360.00,726.79
3148790,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.177289,0.000000,1,0.00,0.00,360.00,726.93
3148891,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.265128,0.186960,0.000000,1,0.00,0.00,360.00,727.09
3149002,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.193407,0.175678,0.000000,1,0.00,0.00,360.00,727.43
3149093,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.176484,0.000000,1,0.00,0.00,360.00,727.67
3149194,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.197436,0.178901,0.000000,1,0.00,0.00,360.00,727.74
3149285,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.220806,0.180513,0.000000,1,0.00,0.00,360.00,727.93
3149396,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.188571,0.193407,0.000000,0,450.00,18.00,360.00,728.17
3149498,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.197436,0.177289,0.000000,0,450.00,54.90,360.00,728.29
3149590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.220000,0.178095,0.000000,0,450.00,87.75,360.00,728.37
3149682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,0,450.00,121.05,360.00,728.50
3149794,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.203883,0.177289,0.000000,0,450.00,161.55,360.00,728.63
3149896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.182125,0.190183,0.000000,0,450.00,198.00,360.00,728.70
3149988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.175678,0.000000,0,450.00,231.30,360.00,728.78
3150090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.178901,0.000000,0,450.00,267.75,360.00,728.90
3150192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.177289,0.000000,0,450.00,304.65,360.00,728.97
3150294,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.198242,0.177289,0.000000,0,450.00,341.55,360.00,729.00
3150386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.183736,0.189377,0.000000,0,450.00,374.40,360.00,729.05
3150488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.193407,0.178095,0.000000,0,450.00,411.30,360.00,729.16
3150600,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.224029,0.178095,0.000000,1,450.00,450.00,360.00,729.24
3150692,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,729.28
3150784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,729.31
3150886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.176484,0.191795,0.000000,1,450.00,450.00,360.00,729.38
3150998,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.206300,0.176484,0.000000,1,450.00,450.00,360.00,729.42
3151090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.212747,0.177289,0.000000,1,450.00,450.00,360.00,729.46
3151192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.178095,0.000000,1,450.00,450.00,360.00,729.48
3151284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,729.68
3151396,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.186960,0.188571,0.000000,1,450.00,450.00,360.00,729.77
3151498,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.177289,0.000000,1,450.00,450.00,360.00,729.85
3151590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.220806,0.179707,0.000000,1,450.00,450.00,360.00,730.42
3151682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,732.81
3151794,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.204689,0.177289,0.000000,1,450.00,450.00,360.00,734.72
3151896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.180513,0.191795,0.000000,1,450.00,450.00,360.00,737.01
3151988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,738.96
3152080,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178901,0.000000,1,450.00,450.00,360.00,741.37
3152192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.177289,0.000000,1,450.00,450.00,360.00,743.45
3152294,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.197436,0.178095,0.000000,1,450.00,450.00,360.00,745.45
3152386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.183736,0.191795,0.000000,1,450.00,450.00,360.00,747.85
3152488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,749.76
3152590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.220000,0.178095,0.000000,1,450.00,450.00,360.00,751.87
3152692,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.196630,0.177289,0.000000,1,450.00,450.00,360.00,754.18
3152784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199853,0.178095,0.000000,1,450.00,450.00,360.00,756.28
3152886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.176484,0.190989,0.000000,1,450.00,450.00,360.00,758.57
3152998,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.204689,0.178095,0.000000,1,450.00,450.00,360.00,760.64
3153090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.212747,0.178901,0.000000,1,450.00,450.00,360.00,762.88
3153182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199048,0.178095,0.000000,1,450.00,450.00,360.00,765.10
3153284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,767.35
3153396,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.186960,0.190989,0.000000,1,450.00,450.00,360.00,769.58
3153488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,771.89
3153590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.219194,0.177289,0.000000,1,450.00,450.00,360.00,774.32
3153682,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.191795,0.175678,0.000000,1,450.00,450.00,360.00,776.60
3153794,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,778.97
3153886,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.176484,0.190183,0.000000,1,450.00,450.00,360.00,781.46
3153988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,784.15
3154080,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.215971,0.178901,0.000000,1,450.00,450.00,360.00,786.44
3154192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203077,0.178095,0.000000,1,450.00,450.00,360.00,788.61
3154284,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.178095,0.000000,1,450.00,450.00,360.00,788.91
3154396,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.180513,0.186960,0.000000,0,0.00,435.60,360.00,789.22
3154478,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178095,0.000000,0,0.00,405.90,360.00,789.98
3154590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.177289,0.000000,0,0.00,365.85,360.00,790.34
3154692,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203077,0.176484,0.000000,0,0.00,328.95,360.00,790.86
3154784,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.191795,0.176484,0.000000,0,0.00,295.65,360.00,791.53
3154876,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.186960,0.191795,0.000000,0,0.00,262.80,360.00,791.89
3154988,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.177289,0.000000,0,0.00,222.30,360.00,792.40
3155090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.219194,0.180513,0.000000,0,0.00,185.85,360.00,792.86
3155182,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.193407,0.174872,0.000000,0,0.00,152.55,360.00,793.30
3155274,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.177289,0.000000,0,0.00,119.25,360.00,793.67
3155386,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.177289,0.190183,0.000000,0,0.00,79.20,360.00,794.06
3155488,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178901,0.000000,0,0.00,42.30,360.00,794.40
3155580,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.215971,0.178901,0.000000,0,0.00,9.45,360.00,794.65
3155681,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.261099,0.184542,0.000000,1,0.00,0.00,360.00,795.09
3155792,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.197436,0.177289,0.000000,1,0.00,0.00,360.00,795.65
3155883,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.199853,0.178901,0.000000,1,0.00,0.00,360.00,796.06
3155984,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.193407,0.175678,0.000000,1,0.00,0.00,360.00,796.33
3156075,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224029,0.178901,0.000000,1,0.00,0.00,360.00,796.65
3156186,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.177289,0.190989,0.000000,1,0.00,0.00,360.00,797.08
3156287,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,0.00,0.00,360.00,797.35
3156378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.177289,0.000000,1,0.00,0.00,360.00,797.69
3156479,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.203077,0.177289,0.000000,1,0.00,0.00,360.00,797.87
3156590,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.212747,0.178901,0.000000,1,0.00,0.00,360.00,798.29
3156691,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.265934,0.183736,0.000000,1,0.00,0.00,360.00,798.52
3156782,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.193407,0.175678,0.000000,1,0.00,0.00,360.00,798.67
3156873,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.203883,0.176484,0.000000,1,0.00,0.00,360.00,798.89
3156994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.196630,0.176484,0.000000,1,0.00,0.00,360.00,799.12
3157085,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.219194,0.178901,0.000000,1,0.00,0.00,360.00,799.41
3157186,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.176484,0.190183,0.000000,1,0.00,0.00,360.00,799.54
3157277,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.204689,0.176484,0.000000,1,0.00,0.00,360.00,799.70
3157398,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.178095,0.000000,0,450.00,10.80,360.00,799.93
3157490,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.212747,0.177289,0.000000,0,450.00,43.65,360.00,800.17
3157582,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.176484,0.000000,0,450.00,76.95,360.00,800.32
3157674,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.196630,0.175678,0.000000,0,450.00,110.25,360.00,800.47
3157786,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.182125,0.190989,0.000000,0,450.00,150.30,360.00,800.67
3157888,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.193407,0.175678,0.000000,0,450.00,187.20,360.00,800.81
3157980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224029,0.178901,0.000000,0,450.00,220.05,360.00,800.92
3158072,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.196630,0.175678,0.000000,0,450.00,253.35,360.00,801.05
3158184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178901,0.000000,0,450.00,293.85,360.00,801.16
3158286,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.175678,0.188571,0.000000,0,450.00,330.30,360.00,801.27
3158378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203883,0.176484,0.000000,0,450.00,363.60,360.00,801.39
3158480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.177289,0.000000,0,450.00,400.05,360.00,801.42
3158592,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.203077,0.177289,0.000000,0,450.00,440.55,360.00,801.62
3158684,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.176484,0.000000,1,450.00,450.00,360.00,801.73
3158776,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.187766,0.189377,0.000000,1,450.00,450.00,360.00,801.75
3158878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.197436,0.175678,0.000000,1,450.00,450.00,360.00,801.84
3158990,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.219194,0.178901,0.000000,1,450.00,450.00,360.00,801.96
3159082,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,802.03
3159184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,802.06
3159276,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.182125,0.188571,0.000000,1,450.00,450.00,360.00,802.19
3159388,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,802.24
3159480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.216777,0.178095,0.000000,1,450.00,450.00,360.00,802.31
3159582,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199853,0.177289,0.000000,1,450.00,450.00,360.00,803.67
3159674,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.176484,0.000000,1,450.00,450.00,360.00,806.56
3159786,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.182125,0.190183,0.000000,1,450.00,450.00,360.00,808.30
3159878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.196630,0.176484,0.000000,1,450.00,450.00,360.00,810.33
3159980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.178095,0.000000,1,450.00,450.00,360.00,812.62
3160072,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.198242,0.177289,0.000000,1,450.00,450.00,360.00,814.75
3160184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.198242,0.175678,0.000000,1,450.00,450.00,360.00,817.04
3160286,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.177289,0.188571,0.000000,1,450.00,450.00,360.00,818.83
3160378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,821.10
3160470,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.212747,0.176484,0.000000,1,450.00,450.00,360.00,823.26
3160582,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.199048,0.175678,0.000000,1,450.00,450.00,360.00,825.47
3160684,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.175678,0.000000,1,450.00,450.00,360.00,827.62
3160776,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.188571,0.190989,0.000000,1,450.00,450.00,360.00,829.73
3160878,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.198242,0.178095,0.000000,1,450.00,450.00,360.00,831.96
3160980,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.224835,0.180513,0.000000,1,450.00,450.00,360.00,834.16
3161082,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.193407,0.177289,0.000000,1,450.00,450.00,360.00,836.26
3161174,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.206300,0.177289,0.000000,1,450.00,450.00,360.00,838.56
3161276,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190989,0.180513,0.190989,0.000000,1,450.00,450.00,360.00,840.92
3161388,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.199853,0.175678,0.000000,1,450.00,450.00,360.00,843.24
3161480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.217582,0.178095,0.000000,1,450.00,450.00,360.00,845.62
