Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0, SCALE
14134810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.189377,0.159560,0.202271,0.000000,1,539.82,539.82,90.00,991.80
14134912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.180513,0.195018,0.000000,1,539.82,539.82,90.00,991.80
14135024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.174066,0.186960,0.000000,1,539.82,539.82,90.00,991.80
14135116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.197436,0.178095,0.000000,1,539.82,539.82,90.00,991.80
14135208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.176484,0.187766,0.000000,1,539.82,539.82,90.00,991.80
14135320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.161172,0.196630,0.000000,1,539.82,539.82,90.00,991.80
14135422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.175678,0.185348,0.000000,1,539.82,539.82,90.00,991.80
14135514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.174872,0.181319,0.000000,1,539.82,539.82,90.00,991.80
14135616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.203077,0.177289,0.000000,1,539.82,539.82,90.00,991.80
14135708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.174066,0.195018,0.000000,1,539.82,539.82,90.00,991.80
14135820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.164396,0.203077,0.000000,1,539.82,539.82,90.00,991.80
14135912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.187766,0.172454,0.183736,0.000000,1,539.82,539.82,90.00,991.80
14136014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.176484,0.186960,0.000000,1,539.82,539.82,90.00,991.80
14136106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.195018,0.176484,0.000000,1,539.82,539.82,90.00,991.80
14136218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.175678,0.186960,0.000000,1,539.82,539.82,90.00,991.80
14136320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.200659,0.196630,0.000000,1,539.82,539.82,90.00,991.80
14136412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.179707,0.186154,0.000000,1,539.82,539.82,90.00,991.80
14136524,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.170843,0.183736,0.000000,1,539.82,539.82,90.00,991.80
14136616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.200659,0.182125,0.000000,1,539.82,539.82,90.00,991.80
14136718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.178901,0.195824,0.000000,1,539.82,539.82,90.00,991.80
14136810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.161172,0.196630,0.000000,1,539.82,539.82,90.00,991.80
14136922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.177289,0.195824,0.000000,0,719.82,547.02,90.00,991.80
14137024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.174872,0.185348,0.000000,0,719.82,556.20,90.00,991.80
14137116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.200659,0.174066,0.000000,0,719.82,564.48,90.00,991.80
14137208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.170843,0.197436,0.000000,0,719.82,572.76,90.00,991.80
14137320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.206300,0.197436,0.000000,0,719.82,582.84,90.00,991.80
14137422,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.192601,0.174066,0.186154,0.000000,0,719.82,592.02,90.00,991.80
14137514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.174872,0.181319,0.000000,0,719.82,600.30,90.00,991.80
14137606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.191795,0.174066,0.000000,0,719.82,608.58,90.00,991.80
14137718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.180513,0.199048,0.000000,0,719.82,618.66,90.00,991.80
14137820,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.161172,0.194212,0.000000,0,719.82,627.84,90.00,991.80
14137912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.174872,0.181319,0.000000,0,719.82,636.12,90.00,991.80
14138004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.171648,0.182125,0.000000,0,719.82,644.40,90.00,991.80
14138116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.199048,0.180513,0.000000,0,719.82,654.48,90.00,991.80
14138218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.176484,0.191795,0.000000,0,719.82,663.66,90.00,991.80
14138310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.206300,0.196630,0.000000,0,719.82,671.94,90.00,991.80
14138412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.174066,0.182125,0.000000,0,719.82,681.12,90.00,991.80
14138514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.178095,0.184542,0.000000,0,719.82,690.30,90.00,991.80
14138616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.198242,0.177289,0.000000,0,719.82,699.48,90.00,991.80
14138708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.178901,0.198242,0.000000,0,719.82,707.76,90.00,991.80
14138810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.156337,0.196630,0.000000,0,719.82,716.94,90.00,991.80
14138922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.173260,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14139014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.174872,0.182125,0.000000,1,719.82,719.82,90.00,991.80
14139116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.201465,0.177289,0.000000,1,719.82,719.82,90.00,991.80
14139208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.174872,0.193407,0.000000,1,719.82,719.82,90.00,991.80
14139320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.166007,0.199853,0.000000,1,719.82,719.82,90.00,991.80
14139412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.177289,0.195018,0.000000,1,719.82,719.82,90.00,991.80
14139514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.178901,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14139606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.190183,0.193407,0.178901,0.000000,1,719.82,719.82,90.00,991.80
14139718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.177289,0.182930,0.000000,1,719.82,719.82,90.00,991.80
14139810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.199048,0.195018,0.000000,1,719.82,719.82,90.00,991.80
14139912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.178901,0.182930,0.000000,1,719.82,719.82,90.00,991.80
14140004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.174872,0.182125,0.000000,1,719.82,719.82,90.00,991.80
14140116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.200659,0.178901,0.000000,1,719.82,719.82,90.00,991.80
14140218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.177289,0.195824,0.000000,1,719.82,719.82,90.00,991.80
14140310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.161172,0.199048,0.000000,1,719.82,719.82,90.00,991.80
14140402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.171648,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14140514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.186960,0.178095,0.182930,0.000000,1,719.82,719.82,90.00,991.80
14140616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.197436,0.175678,0.000000,1,719.82,719.82,90.00,991.80
14140708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.174872,0.183736,0.000000,1,719.82,719.82,90.00,991.80
14140810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.200659,0.195824,0.000000,1,719.82,719.82,90.00,991.80
14140922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.176484,0.186960,0.000000,1,719.82,719.82,90.00,991.80
14141014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.175678,0.181319,0.000000,1,719.82,719.82,90.00,991.80
14141106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.199048,0.178095,0.000000,1,719.82,719.82,90.00,991.80
14141208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.196630,0.000000,1,719.82,719.82,90.00,991.80
14141320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.162784,0.198242,0.000000,1,719.82,719.82,90.00,991.80
14141412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.174872,0.183736,0.000000,1,719.82,719.82,90.00,991.80
14141504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.183736,0.000000,1,719.82,719.82,90.00,991.80
14141606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.193407,0.179707,0.000000,1,719.82,719.82,90.00,991.80
14141718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.178095,0.182125,0.000000,1,719.82,719.82,90.00,991.80
14141810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.203077,0.190989,0.000000,1,719.82,719.82,90.00,991.80
14141912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.178095,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14142004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.173260,0.183736,0.000000,1,719.82,719.82,90.00,991.80
14142116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.203077,0.177289,0.000000,1,719.82,719.82,90.00,991.80
14142208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.174066,0.193407,0.000000,1,719.82,719.82,90.00,991.80
14142310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.161172,0.198242,0.000000,1,719.82,719.82,90.00,991.80
14142402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.174066,0.198242,0.000000,1,719.82,719.82,90.00,991.80
14142514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.186960,0.177289,0.184542,0.000000,1,719.82,719.82,90.00,991.80
14142616,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.199853,0.178095,0.000000,1,719.82,719.82,90.00,991.80
14142708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.189377,0.174872,0.184542,0.000000,1,719.82,719.82,90.00,991.80
14142800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.206300,0.194212,0.000000,1,719.82,719.82,90.00,991.80
14142912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.176484,0.182125,0.000000,1,719.82,719.82,90.00,991.80
14143014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.176484,0.186960,0.000000,1,719.82,719.82,90.00,991.80
14143106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.190183,0.197436,0.180513,0.000000,1,719.82,719.82,90.00,991.80
14143198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.188571,0.180513,0.198242,0.000000,1,719.82,719.82,90.00,991.80
14143310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.161172,0.199853,0.000000,1,719.82,719.82,90.00,991.80
14143412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.178901,0.195018,0.000000,1,719.82,719.82,90.00,991.80
14143504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.191795,0.171648,0.184542,0.000000,1,719.82,719.82,90.00,991.80
14143606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.195018,0.178095,0.000000,1,719.82,719.82,90.00,991.80
14143718,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.178095,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14143810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.201465,0.192601,0.000000,1,719.82,719.82,90.00,991.80
14143902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.176484,0.185348,0.000000,1,719.82,719.82,90.00,991.80
14144004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.171648,0.184542,0.000000,1,719.82,719.82,90.00,991.80
14144116,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.191795,0.200659,0.180513,0.000000,0,899.82,727.02,90.00,991.80
14144208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.175678,0.199048,0.000000,0,899.82,735.30,90.00,991.80
14144310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.194212,0.194212,0.000000,0,899.82,744.48,90.00,991.80
14144402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.174066,0.182125,0.000000,0,899.82,752.76,90.00,991.80
14144514,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.176484,0.186154,0.000000,0,899.82,762.84,90.00,991.80
14144606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.197436,0.178901,0.000000,0,899.82,771.12,90.00,991.80
14144708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.172454,0.199853,0.000000,0,899.82,780.30,90.00,991.80
14144800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.166007,0.201465,0.000000,0,899.82,788.58,90.00,991.80
14144912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.176484,0.186960,0.000000,0,899.82,798.66,90.00,991.80
14145014,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.178095,0.186154,0.000000,0,899.82,807.84,90.00,991.80
14145106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.194212,0.174872,0.000000,0,899.82,816.12,90.00,991.80
14145198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.182125,0.200659,0.000000,0,899.82,824.40,90.00,991.80
14145310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.200659,0.191795,0.000000,0,899.82,834.48,90.00,991.80
14145412,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.175678,0.184542,0.000000,0,899.82,843.66,90.00,991.80
14145504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.174066,0.184542,0.000000,0,899.82,851.94,90.00,991.80
14145606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.199048,0.176484,0.000000,0,899.82,861.12,90.00,991.80
14145698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.190989,0.178901,0.193407,0.000000,0,899.82,869.40,90.00,991.80
14145810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.188571,0.161172,0.197436,0.000000,0,899.82,879.48,90.00,991.80
14145902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.172454,0.184542,0.000000,0,899.82,887.76,90.00,991.80
14146004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.172454,0.183736,0.000000,0,899.82,896.94,90.00,991.80
14146096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.199048,0.175678,0.000000,1,899.82,899.82,90.00,991.80
14146208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.177289,0.199853,0.000000,1,899.82,899.82,90.00,991.80
14146300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.162784,0.196630,0.000000,1,899.82,899.82,90.00,991.80
14146402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.173260,0.183736,0.000000,1,899.82,899.82,90.00,991.80
14146494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.174872,0.182125,0.000000,1,899.82,899.82,90.00,991.80
14146606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.198242,0.181319,0.000000,1,899.82,899.82,90.00,991.80
14146708,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.174066,0.195824,0.000000,1,899.82,899.82,90.00,991.80
14146800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.165201,0.198242,0.000000,1,899.82,899.82,90.00,991.80
14146892,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.177289,0.198242,0.000000,1,899.82,899.82,90.00,991.80
14147004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.176484,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14147106,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.195018,0.177289,0.000000,1,899.82,899.82,90.00,991.80
14147198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.180513,0.198242,0.000000,1,899.82,899.82,90.00,991.80
14147310,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.159560,0.199853,0.000000,1,899.82,899.82,90.00,991.80
14147402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.178901,0.200659,0.000000,1,899.82,899.82,90.00,991.80
14147504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.171648,0.186960,0.000000,1,899.82,899.82,90.00,991.80
14147596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.202271,0.178901,0.000000,1,899.82,899.82,90.00,991.80
14147698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.180513,0.195824,0.000000,1,899.82,899.82,90.00,991.80
14147810,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.163590,0.199048,0.000000,1,899.82,899.82,90.00,991.80
14147902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.170843,0.183736,0.000000,1,899.82,899.82,90.00,991.80
14147994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.178901,0.185348,0.000000,1,899.82,899.82,90.00,991.80
14148096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.199853,0.175678,0.000000,1,899.82,899.82,90.00,991.80
14148208,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.177289,0.198242,0.000000,1,899.82,899.82,90.00,991.80
14148300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.187766,0.161172,0.199853,0.000000,1,899.82,899.82,90.00,991.80
14148402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.180513,0.197436,0.000000,1,899.82,899.82,90.00,991.80
14148494,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.176484,0.181319,0.000000,1,899.82,899.82,90.00,991.80
14148606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.190183,0.198242,0.182930,0.000000,1,899.82,899.82,90.00,991.80
14148698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.180513,0.195018,0.000000,1,899.82,899.82,90.00,991.80
14148800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.165201,0.196630,0.000000,1,899.82,899.82,90.00,991.80
14148912,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.178901,0.193407,0.000000,1,899.82,899.82,90.00,991.80
14149004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.174872,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14149096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190989,0.198242,0.175678,0.000000,1,899.82,899.82,90.00,991.80
14149198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.181319,0.195824,0.000000,1,899.82,899.82,90.00,991.80
14149290,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.187766,0.156337,0.197436,0.000000,1,899.82,899.82,90.00,991.80
14149402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.173260,0.183736,0.000000,1,899.82,899.82,90.00,991.80
14149504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.172454,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14149596,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.201465,0.175678,0.000000,1,899.82,899.82,90.00,991.80
14149688,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.174872,0.195824,0.000000,1,899.82,899.82,90.00,991.80
14149800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.163590,0.200659,0.000000,1,899.82,899.82,90.00,991.80
14149902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.173260,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14149994,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.187766,0.178095,0.182930,0.000000,1,899.82,899.82,90.00,991.80
14150096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.197436,0.180513,0.000000,1,899.82,899.82,90.00,991.80
14150198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.180513,0.200659,0.000000,1,899.82,899.82,90.00,991.80
14150300,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.161172,0.197436,0.000000,1,899.82,899.82,90.00,991.80
14150392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.178901,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14150504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.191795,0.173260,0.184542,0.000000,1,899.82,899.82,90.00,991.80
14150606,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.199048,0.178095,0.000000,1,899.82,899.82,90.00,991.80
14150698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.178901,0.193407,0.000000,1,899.82,899.82,90.00,991.80
14150790,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.158755,0.199853,0.000000,1,899.82,899.82,90.00,991.80
14150902,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.190183,0.172454,0.183736,0.000000,1,899.82,899.82,90.00,991.80
14151004,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.190989,0.173260,0.186154,0.000000,1,899.82,899.82,90.00,991.80
14151096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.189377,0.199853,0.178095,0.000000,1,899.82,899.82,90.00,991.80
14151198,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186154,0.182930,0.197436,0.000000,1,899.82,899.82,90.00,991.80
